camera_id,camera_name,customer_id,customer_name,cohort,f_subgroup,disposition,human_readable
434592,Cam5,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434593,Cam6,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434594,Cam7,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434596,Cam9,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434597,Cam10,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434598,Cam11,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434599,Cam12,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434600,Cam13,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434601,Cam14,40500,ABC Liquor Store 7,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434602,Cam1,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434603,cam2,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434604,Cam3,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434605,Cam4,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434607,Cam6,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434608,Cam7,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434610,Cam9,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434611,Cam10,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434612,Cam11,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434613,Cam12,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434614,Cam13,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434615,Cam14,40501,ABC Liquor Store 6,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434630,Cam1,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434631,cam2,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434632,Cam3,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434634,Cam5,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434635,Cam6,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434636,Cam7,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434639,Cam10,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434640,Cam11,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434641,Cam12,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434642,Cam13,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434643,Cam14,40503,ABC Liquor Store 3,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434644,Cam1,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434645,cam2,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434646,Cam3,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434647,Cam4,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434648,Cam5,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434649,Cam6,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434650,Cam7,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434652,Cam9,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434653,Cam10,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434654,Cam11,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434655,Cam12,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434656,Cam13,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
434657,Cam14,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437225,Cam1,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437226,Cam2,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437227,Cam3,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437228,Cam4,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437229,Cam5,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437230,Cam6,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437231,Cam7,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437232,Cam8,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437233,Cam9,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437234,Cam10,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
437235,Cam11,40504,ABC Liquor Store 2,F,F6,on_schedule_snowflake_gap_F6,On VCH schedule; connector emits site_product_ended to event_queue_analytics.fifo (verified via NR). Snowflake-side ingestion gap downstream of SQS — connector portion DONE.
